type,_id,category,clothing_size,clothing_type,item_name,clothing_color,price,cost,clothing_brand,item_key
inventory_items,59f307fd1f0d6766995d359e,both,XL,socks,"Discount Threads, Inc.,socks,orange,XL",orange,3.96,4.4,"Discount Threads, Inc.",item_key_512
inventory_items,59f307fd1f0d6766995d359f,both,XL,socks,"Discount Threads, Inc.,socks,yellow,XL",yellow,3.96,4.4,"Discount Threads, Inc.",item_key_513
inventory_items,59f307fd1f0d6766995d35a0,both,XL,socks,"Discount Threads, Inc.,socks,green,XL",green,3.96,4.4,"Discount Threads, Inc.",item_key_514
inventory_items,59f307fd1f0d6766995d35a1,both,XL,socks,"Discount Threads, Inc.,socks,blue,XL",blue,3.96,4.4,"Discount Threads, Inc.",item_key_515
inventory_items,59f307fd1f0d6766995d35a2,both,XL,socks,"Discount Threads, Inc.,socks,purple,XL",purple,3.96,4.4,"Discount Threads, Inc.",item_key_516
inventory_items,59f307fd1f0d6766995d35a3,both,XL,socks,"Discount Threads, Inc.,socks,turquoise,XL",turquoise,3.96,4.4,"Discount Threads, Inc.",item_key_517
inventory_items,59f307fd1f0d6766995d35a4,both,XL,socks,"California Clothing, Inc.,socks,black,XL",black,5.28,4.4,"California Clothing, Inc.",item_key_518
inventory_items,59f307fd1f0d6766995d35a5,both,XL,socks,"California Clothing, Inc.,socks,gray,XL",gray,5.28,4.4,"California Clothing, Inc.",item_key_519
inventory_items,59f307fd1f0d6766995d35a6,both,XL,socks,"California Clothing, Inc.,socks,white,XL",white,5.28,4.4,"California Clothing, Inc.",item_key_520
inventory_items,59f307fd1f0d6766995d35a7,both,XL,socks,"California Clothing, Inc.,socks,pink,XL",pink,5.28,4.4,"California Clothing, Inc.",item_key_521
inventory_items,59f307fd1f0d6766995d35a8,both,XL,socks,"California Clothing, Inc.,socks,red,XL",red,5.28,4.4,"California Clothing, Inc.",item_key_522
inventory_items,59f307fd1f0d6766995d35a9,both,XL,socks,"California Clothing, Inc.,socks,orange,XL",orange,5.28,4.4,"California Clothing, Inc.",item_key_523
inventory_items,59f307fd1f0d6766995d35aa,both,XL,socks,"California Clothing, Inc.,socks,yellow,XL",yellow,5.28,4.4,"California Clothing, Inc.",item_key_524
inventory_items,59f307fd1f0d6766995d35ab,both,XL,socks,"California Clothing, Inc.,socks,green,XL",green,5.28,4.4,"California Clothing, Inc.",item_key_525
inventory_items,59f307fd1f0d6766995d35ac,both,XL,socks,"California Clothing, Inc.,socks,blue,XL",blue,5.28,4.4,"California Clothing, Inc.",item_key_526
inventory_items,59f307fd1f0d6766995d35ad,both,XL,socks,"California Clothing, Inc.,socks,purple,XL",purple,5.28,4.4,"California Clothing, Inc.",item_key_527
inventory_items,59f307fd1f0d6766995d35ae,both,XL,socks,"California Clothing, Inc.,socks,turquoise,XL",turquoise,5.28,4.4,"California Clothing, Inc.",item_key_528
inventory_items,59f307fd1f0d6766995d35af,both,2XL,socks,"Acme, Inc.,socks,black,2XL",black,4.6,4.6,"Acme, Inc.",item_key_529
inventory_items,59f307fd1f0d6766995d35b0,both,2XL,socks,"Acme, Inc.,socks,gray,2XL",gray,4.6,4.6,"Acme, Inc.",item_key_530
inventory_items,59f307fd1f0d6766995d35b1,both,2XL,socks,"Acme, Inc.,socks,white,2XL",white,4.6,4.6,"Acme, Inc.",item_key_531
inventory_items,59f307fd1f0d6766995d35b2,both,2XL,socks,"Acme, Inc.,socks,pink,2XL",pink,4.6,4.6,"Acme, Inc.",item_key_532
inventory_items,59f307fd1f0d6766995d35b3,both,2XL,socks,"Acme, Inc.,socks,red,2XL",red,4.6,4.6,"Acme, Inc.",item_key_533
inventory_items,59f307fd1f0d6766995d35b4,both,2XL,socks,"Acme, Inc.,socks,orange,2XL",orange,4.6,4.6,"Acme, Inc.",item_key_534
inventory_items,59f307fd1f0d6766995d35b5,both,2XL,socks,"Acme, Inc.,socks,yellow,2XL",yellow,4.6,4.6,"Acme, Inc.",item_key_535
inventory_items,59f307fd1f0d6766995d35b6,both,2XL,socks,"Acme, Inc.,socks,green,2XL",green,4.6,4.6,"Acme, Inc.",item_key_536
inventory_items,59f307fd1f0d6766995d35b7,both,2XL,socks,"Acme, Inc.,socks,blue,2XL",blue,4.6,4.6,"Acme, Inc.",item_key_537
inventory_items,59f307fd1f0d6766995d35b8,both,2XL,socks,"Acme, Inc.,socks,purple,2XL",purple,4.6,4.6,"Acme, Inc.",item_key_538
inventory_items,59f307fd1f0d6766995d35b9,both,2XL,socks,"Acme, Inc.,socks,turquoise,2XL",turquoise,4.6,4.6,"Acme, Inc.",item_key_539
inventory_items,59f307fd1f0d6766995d35ba,both,2XL,socks,"Fancy Clothes, Inc.,socks,black,2XL",black,8.28,4.6,"Fancy Clothes, Inc.",item_key_540
inventory_items,59f307fd1f0d6766995d35bb,both,2XL,socks,"Fancy Clothes, Inc.,socks,gray,2XL",gray,8.28,4.6,"Fancy Clothes, Inc.",item_key_541
inventory_items,59f307fd1f0d6766995d35bc,both,2XL,socks,"Fancy Clothes, Inc.,socks,white,2XL",white,8.28,4.6,"Fancy Clothes, Inc.",item_key_542
inventory_items,59f307fd1f0d6766995d35bd,both,2XL,socks,"Fancy Clothes, Inc.,socks,pink,2XL",pink,8.28,4.6,"Fancy Clothes, Inc.",item_key_543
inventory_items,59f307fd1f0d6766995d35be,both,2XL,socks,"Fancy Clothes, Inc.,socks,red,2XL",red,8.28,4.6,"Fancy Clothes, Inc.",item_key_544
inventory_items,59f307fd1f0d6766995d35bf,both,2XL,socks,"Fancy Clothes, Inc.,socks,orange,2XL",orange,8.28,4.6,"Fancy Clothes, Inc.",item_key_545
inventory_items,59f307fd1f0d6766995d35c0,both,2XL,socks,"Fancy Clothes, Inc.,socks,yellow,2XL",yellow,8.28,4.6,"Fancy Clothes, Inc.",item_key_546
inventory_items,59f307fd1f0d6766995d35c1,both,2XL,socks,"Fancy Clothes, Inc.,socks,green,2XL",green,8.28,4.6,"Fancy Clothes, Inc.",item_key_547
inventory_items,59f307fd1f0d6766995d35c2,both,2XL,socks,"Fancy Clothes, Inc.,socks,blue,2XL",blue,8.28,4.6,"Fancy Clothes, Inc.",item_key_548
inventory_items,59f307fd1f0d6766995d35c3,both,2XL,socks,"Fancy Clothes, Inc.,socks,purple,2XL",purple,8.28,4.6,"Fancy Clothes, Inc.",item_key_549
inventory_items,59f307fd1f0d6766995d35c4,both,2XL,socks,"Fancy Clothes, Inc.,socks,turquoise,2XL",turquoise,8.28,4.6,"Fancy Clothes, Inc.",item_key_550
inventory_items,59f307fd1f0d6766995d35c5,both,2XL,socks,"Discount Threads, Inc.,socks,black,2XL",black,4.14,4.6,"Discount Threads, Inc.",item_key_551
inventory_items,59f307fd1f0d6766995d35c6,both,2XL,socks,"Discount Threads, Inc.,socks,gray,2XL",gray,4.14,4.6,"Discount Threads, Inc.",item_key_552
inventory_items,59f307fd1f0d6766995d35c7,both,2XL,socks,"Discount Threads, Inc.,socks,white,2XL",white,4.14,4.6,"Discount Threads, Inc.",item_key_553
inventory_items,59f307fd1f0d6766995d35c8,both,2XL,socks,"Discount Threads, Inc.,socks,pink,2XL",pink,4.14,4.6,"Discount Threads, Inc.",item_key_554
inventory_items,59f307fd1f0d6766995d35c9,both,2XL,socks,"Discount Threads, Inc.,socks,red,2XL",red,4.14,4.6,"Discount Threads, Inc.",item_key_555
inventory_items,59f307fd1f0d6766995d35ca,both,2XL,socks,"Discount Threads, Inc.,socks,orange,2XL",orange,4.14,4.6,"Discount Threads, Inc.",item_key_556
inventory_items,59f307fd1f0d6766995d35cb,both,2XL,socks,"Discount Threads, Inc.,socks,yellow,2XL",yellow,4.14,4.6,"Discount Threads, Inc.",item_key_557
inventory_items,59f307fd1f0d6766995d35cc,both,2XL,socks,"Discount Threads, Inc.,socks,green,2XL",green,4.14,4.6,"Discount Threads, Inc.",item_key_558
inventory_items,59f307fd1f0d6766995d35cd,both,2XL,socks,"Discount Threads, Inc.,socks,blue,2XL",blue,4.14,4.6,"Discount Threads, Inc.",item_key_559
inventory_items,59f307fd1f0d6766995d35ce,both,2XL,socks,"Discount Threads, Inc.,socks,purple,2XL",purple,4.14,4.6,"Discount Threads, Inc.",item_key_560
inventory_items,59f307fd1f0d6766995d35cf,both,2XL,socks,"Discount Threads, Inc.,socks,turquoise,2XL",turquoise,4.14,4.6,"Discount Threads, Inc.",item_key_561
inventory_items,59f307fd1f0d6766995d35d0,both,2XL,socks,"California Clothing, Inc.,socks,black,2XL",black,5.52,4.6,"California Clothing, Inc.",item_key_562
inventory_items,59f307fd1f0d6766995d35d1,both,2XL,socks,"California Clothing, Inc.,socks,gray,2XL",gray,5.52,4.6,"California Clothing, Inc.",item_key_563
inventory_items,59f307fd1f0d6766995d35d2,both,2XL,socks,"California Clothing, Inc.,socks,white,2XL",white,5.52,4.6,"California Clothing, Inc.",item_key_564
inventory_items,59f307fd1f0d6766995d35d3,both,2XL,socks,"California Clothing, Inc.,socks,pink,2XL",pink,5.52,4.6,"California Clothing, Inc.",item_key_565
inventory_items,59f307fd1f0d6766995d35d4,both,2XL,socks,"California Clothing, Inc.,socks,red,2XL",red,5.52,4.6,"California Clothing, Inc.",item_key_566
inventory_items,59f307fd1f0d6766995d35d5,both,2XL,socks,"California Clothing, Inc.,socks,orange,2XL",orange,5.52,4.6,"California Clothing, Inc.",item_key_567
inventory_items,59f307fd1f0d6766995d35d6,both,2XL,socks,"California Clothing, Inc.,socks,yellow,2XL",yellow,5.52,4.6,"California Clothing, Inc.",item_key_568
inventory_items,59f307fd1f0d6766995d35d7,both,2XL,socks,"California Clothing, Inc.,socks,green,2XL",green,5.52,4.6,"California Clothing, Inc.",item_key_569
inventory_items,59f307fd1f0d6766995d35d8,both,2XL,socks,"California Clothing, Inc.,socks,blue,2XL",blue,5.52,4.6,"California Clothing, Inc.",item_key_570
inventory_items,59f307fd1f0d6766995d35d9,both,2XL,socks,"California Clothing, Inc.,socks,purple,2XL",purple,5.52,4.6,"California Clothing, Inc.",item_key_571
inventory_items,59f307fd1f0d6766995d35da,both,2XL,socks,"California Clothing, Inc.,socks,turquoise,2XL",turquoise,5.52,4.6,"California Clothing, Inc.",item_key_572
inventory_items,59f307fd1f0d6766995d35db,both,3XL,socks,"Acme, Inc.,socks,black,3XL",black,4.8,4.8,"Acme, Inc.",item_key_573
inventory_items,59f307fd1f0d6766995d35dc,both,3XL,socks,"Acme, Inc.,socks,gray,3XL",gray,4.8,4.8,"Acme, Inc.",item_key_574
inventory_items,59f307fd1f0d6766995d35dd,both,3XL,socks,"Acme, Inc.,socks,white,3XL",white,4.8,4.8,"Acme, Inc.",item_key_575
inventory_items,59f307fd1f0d6766995d35de,both,3XL,socks,"Acme, Inc.,socks,pink,3XL",pink,4.8,4.8,"Acme, Inc.",item_key_576
inventory_items,59f307fd1f0d6766995d35df,both,3XL,socks,"Acme, Inc.,socks,red,3XL",red,4.8,4.8,"Acme, Inc.",item_key_577
inventory_items,59f307fd1f0d6766995d35e0,both,3XL,socks,"Acme, Inc.,socks,orange,3XL",orange,4.8,4.8,"Acme, Inc.",item_key_578
inventory_items,59f307fd1f0d6766995d35e1,both,3XL,socks,"Acme, Inc.,socks,yellow,3XL",yellow,4.8,4.8,"Acme, Inc.",item_key_579
inventory_items,59f307fd1f0d6766995d35e2,both,3XL,socks,"Acme, Inc.,socks,green,3XL",green,4.8,4.8,"Acme, Inc.",item_key_580
inventory_items,59f307fd1f0d6766995d35e3,both,3XL,socks,"Acme, Inc.,socks,blue,3XL",blue,4.8,4.8,"Acme, Inc.",item_key_581
inventory_items,59f307fd1f0d6766995d35e4,both,3XL,socks,"Acme, Inc.,socks,purple,3XL",purple,4.8,4.8,"Acme, Inc.",item_key_582
inventory_items,59f307fd1f0d6766995d35e5,both,3XL,socks,"Acme, Inc.,socks,turquoise,3XL",turquoise,4.8,4.8,"Acme, Inc.",item_key_583
inventory_items,59f307fd1f0d6766995d35e6,both,3XL,socks,"Fancy Clothes, Inc.,socks,black,3XL",black,8.64,4.8,"Fancy Clothes, Inc.",item_key_584
inventory_items,59f307fd1f0d6766995d35e7,both,3XL,socks,"Fancy Clothes, Inc.,socks,gray,3XL",gray,8.64,4.8,"Fancy Clothes, Inc.",item_key_585
inventory_items,59f307fd1f0d6766995d35e8,both,3XL,socks,"Fancy Clothes, Inc.,socks,white,3XL",white,8.64,4.8,"Fancy Clothes, Inc.",item_key_586
inventory_items,59f307fd1f0d6766995d35e9,both,3XL,socks,"Fancy Clothes, Inc.,socks,pink,3XL",pink,8.64,4.8,"Fancy Clothes, Inc.",item_key_587
inventory_items,59f307fd1f0d6766995d35ea,both,3XL,socks,"Fancy Clothes, Inc.,socks,red,3XL",red,8.64,4.8,"Fancy Clothes, Inc.",item_key_588
inventory_items,59f307fd1f0d6766995d35eb,both,3XL,socks,"Fancy Clothes, Inc.,socks,orange,3XL",orange,8.64,4.8,"Fancy Clothes, Inc.",item_key_589
inventory_items,59f307fd1f0d6766995d35ec,both,3XL,socks,"Fancy Clothes, Inc.,socks,yellow,3XL",yellow,8.64,4.8,"Fancy Clothes, Inc.",item_key_590
inventory_items,59f307fd1f0d6766995d35ed,both,3XL,socks,"Fancy Clothes, Inc.,socks,green,3XL",green,8.64,4.8,"Fancy Clothes, Inc.",item_key_591
inventory_items,59f307fd1f0d6766995d35ee,both,3XL,socks,"Fancy Clothes, Inc.,socks,blue,3XL",blue,8.64,4.8,"Fancy Clothes, Inc.",item_key_592
inventory_items,59f307fd1f0d6766995d35ef,both,3XL,socks,"Fancy Clothes, Inc.,socks,purple,3XL",purple,8.64,4.8,"Fancy Clothes, Inc.",item_key_593
inventory_items,59f307fd1f0d6766995d35f0,both,3XL,socks,"Fancy Clothes, Inc.,socks,turquoise,3XL",turquoise,8.64,4.8,"Fancy Clothes, Inc.",item_key_594
inventory_items,59f307fd1f0d6766995d35f1,both,3XL,socks,"Discount Threads, Inc.,socks,black,3XL",black,4.32,4.8,"Discount Threads, Inc.",item_key_595
inventory_items,59f307fd1f0d6766995d35f2,both,3XL,socks,"Discount Threads, Inc.,socks,gray,3XL",gray,4.32,4.8,"Discount Threads, Inc.",item_key_596
inventory_items,59f307fd1f0d6766995d35f3,both,3XL,socks,"Discount Threads, Inc.,socks,white,3XL",white,4.32,4.8,"Discount Threads, Inc.",item_key_597
inventory_items,59f307fd1f0d6766995d35f4,both,3XL,socks,"Discount Threads, Inc.,socks,pink,3XL",pink,4.32,4.8,"Discount Threads, Inc.",item_key_598
inventory_items,59f307fd1f0d6766995d35f5,both,3XL,socks,"Discount Threads, Inc.,socks,red,3XL",red,4.32,4.8,"Discount Threads, Inc.",item_key_599
inventory_items,59f307fd1f0d6766995d35f6,both,3XL,socks,"Discount Threads, Inc.,socks,orange,3XL",orange,4.32,4.8,"Discount Threads, Inc.",item_key_600
inventory_items,59f307fd1f0d6766995d35f7,both,3XL,socks,"Discount Threads, Inc.,socks,yellow,3XL",yellow,4.32,4.8,"Discount Threads, Inc.",item_key_601
inventory_items,59f307fd1f0d6766995d35f8,both,3XL,socks,"Discount Threads, Inc.,socks,green,3XL",green,4.32,4.8,"Discount Threads, Inc.",item_key_602
inventory_items,59f307fd1f0d6766995d35f9,both,3XL,socks,"Discount Threads, Inc.,socks,blue,3XL",blue,4.32,4.8,"Discount Threads, Inc.",item_key_603
inventory_items,59f307fd1f0d6766995d35fa,both,3XL,socks,"Discount Threads, Inc.,socks,purple,3XL",purple,4.32,4.8,"Discount Threads, Inc.",item_key_604
inventory_items,59f307fd1f0d6766995d35fb,both,3XL,socks,"Discount Threads, Inc.,socks,turquoise,3XL",turquoise,4.32,4.8,"Discount Threads, Inc.",item_key_605
inventory_items,59f307fd1f0d6766995d35fc,both,3XL,socks,"California Clothing, Inc.,socks,black,3XL",black,5.76,4.8,"California Clothing, Inc.",item_key_606
inventory_items,59f307fd1f0d6766995d35fd,both,3XL,socks,"California Clothing, Inc.,socks,gray,3XL",gray,5.76,4.8,"California Clothing, Inc.",item_key_607
inventory_items,59f307fd1f0d6766995d35fe,both,3XL,socks,"California Clothing, Inc.,socks,white,3XL",white,5.76,4.8,"California Clothing, Inc.",item_key_608
inventory_items,59f307fd1f0d6766995d35ff,both,3XL,socks,"California Clothing, Inc.,socks,pink,3XL",pink,5.76,4.8,"California Clothing, Inc.",item_key_609
inventory_items,59f307fd1f0d6766995d3600,both,3XL,socks,"California Clothing, Inc.,socks,red,3XL",red,5.76,4.8,"California Clothing, Inc.",item_key_610
inventory_items,59f307fd1f0d6766995d3601,both,3XL,socks,"California Clothing, Inc.,socks,orange,3XL",orange,5.76,4.8,"California Clothing, Inc.",item_key_611
inventory_items,59f307fd1f0d6766995d3602,both,3XL,socks,"California Clothing, Inc.,socks,yellow,3XL",yellow,5.76,4.8,"California Clothing, Inc.",item_key_612
inventory_items,59f307fd1f0d6766995d3603,both,3XL,socks,"California Clothing, Inc.,socks,green,3XL",green,5.76,4.8,"California Clothing, Inc.",item_key_613
inventory_items,59f307fd1f0d6766995d3604,both,3XL,socks,"California Clothing, Inc.,socks,blue,3XL",blue,5.76,4.8,"California Clothing, Inc.",item_key_614
inventory_items,59f307fd1f0d6766995d3605,both,3XL,socks,"California Clothing, Inc.,socks,purple,3XL",purple,5.76,4.8,"California Clothing, Inc.",item_key_615
inventory_items,59f307fd1f0d6766995d3606,both,3XL,socks,"California Clothing, Inc.,socks,turquoise,3XL",turquoise,5.76,4.8,"California Clothing, Inc.",item_key_616
inventory_items,59f307fd1f0d6766995d3607,both,XS,t-shirt,"Acme, Inc.,t-shirt,black,XS",black,7.0,7.0,"Acme, Inc.",item_key_617
inventory_items,59f307fd1f0d6766995d3608,both,XS,t-shirt,"Acme, Inc.,t-shirt,gray,XS",gray,7.0,7.0,"Acme, Inc.",item_key_618
inventory_items,59f307fd1f0d6766995d3609,both,XS,t-shirt,"Acme, Inc.,t-shirt,white,XS",white,7.0,7.0,"Acme, Inc.",item_key_619
inventory_items,59f307fd1f0d6766995d360a,both,XS,t-shirt,"Acme, Inc.,t-shirt,pink,XS",pink,7.0,7.0,"Acme, Inc.",item_key_620
inventory_items,59f307fd1f0d6766995d360b,both,XS,t-shirt,"Acme, Inc.,t-shirt,red,XS",red,7.0,7.0,"Acme, Inc.",item_key_621
inventory_items,59f307fd1f0d6766995d360c,both,XS,t-shirt,"Acme, Inc.,t-shirt,orange,XS",orange,7.0,7.0,"Acme, Inc.",item_key_622
inventory_items,59f307fd1f0d6766995d360d,both,XS,t-shirt,"Acme, Inc.,t-shirt,yellow,XS",yellow,7.0,7.0,"Acme, Inc.",item_key_623
inventory_items,59f307fd1f0d6766995d360e,both,XS,t-shirt,"Acme, Inc.,t-shirt,green,XS",green,7.0,7.0,"Acme, Inc.",item_key_624
inventory_items,59f307fd1f0d6766995d360f,both,XS,t-shirt,"Acme, Inc.,t-shirt,blue,XS",blue,7.0,7.0,"Acme, Inc.",item_key_625
inventory_items,59f307fd1f0d6766995d3610,both,XS,t-shirt,"Acme, Inc.,t-shirt,purple,XS",purple,7.0,7.0,"Acme, Inc.",item_key_626
inventory_items,59f307fd1f0d6766995d3611,both,XS,t-shirt,"Acme, Inc.,t-shirt,turquoise,XS",turquoise,7.0,7.0,"Acme, Inc.",item_key_627
inventory_items,59f307fd1f0d6766995d3612,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,black,XS",black,12.6,7.0,"Fancy Clothes, Inc.",item_key_628
inventory_items,59f307fd1f0d6766995d3613,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,gray,XS",gray,12.6,7.0,"Fancy Clothes, Inc.",item_key_629
inventory_items,59f307fd1f0d6766995d3614,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,white,XS",white,12.6,7.0,"Fancy Clothes, Inc.",item_key_630
inventory_items,59f307fd1f0d6766995d3615,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,pink,XS",pink,12.6,7.0,"Fancy Clothes, Inc.",item_key_631
inventory_items,59f307fd1f0d6766995d3616,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,red,XS",red,12.6,7.0,"Fancy Clothes, Inc.",item_key_632
inventory_items,59f307fd1f0d6766995d3617,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,orange,XS",orange,12.6,7.0,"Fancy Clothes, Inc.",item_key_633
inventory_items,59f307fd1f0d6766995d3618,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,yellow,XS",yellow,12.6,7.0,"Fancy Clothes, Inc.",item_key_634
inventory_items,59f307fd1f0d6766995d3619,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,green,XS",green,12.6,7.0,"Fancy Clothes, Inc.",item_key_635
inventory_items,59f307fd1f0d6766995d361a,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,blue,XS",blue,12.6,7.0,"Fancy Clothes, Inc.",item_key_636
inventory_items,59f307fd1f0d6766995d361b,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,purple,XS",purple,12.6,7.0,"Fancy Clothes, Inc.",item_key_637
inventory_items,59f307fd1f0d6766995d361c,both,XS,t-shirt,"Fancy Clothes, Inc.,t-shirt,turquoise,XS",turquoise,12.6,7.0,"Fancy Clothes, Inc.",item_key_638
inventory_items,59f307fd1f0d6766995d361d,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,black,XS",black,6.3,7.0,"Discount Threads, Inc.",item_key_639
inventory_items,59f307fd1f0d6766995d361e,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,gray,XS",gray,6.3,7.0,"Discount Threads, Inc.",item_key_640
inventory_items,59f307fd1f0d6766995d361f,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,white,XS",white,6.3,7.0,"Discount Threads, Inc.",item_key_641
inventory_items,59f307fd1f0d6766995d3620,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,pink,XS",pink,6.3,7.0,"Discount Threads, Inc.",item_key_642
inventory_items,59f307fd1f0d6766995d3621,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,red,XS",red,6.3,7.0,"Discount Threads, Inc.",item_key_643
inventory_items,59f307fd1f0d6766995d3622,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,orange,XS",orange,6.3,7.0,"Discount Threads, Inc.",item_key_644
inventory_items,59f307fd1f0d6766995d3623,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,yellow,XS",yellow,6.3,7.0,"Discount Threads, Inc.",item_key_645
inventory_items,59f307fd1f0d6766995d3624,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,green,XS",green,6.3,7.0,"Discount Threads, Inc.",item_key_646
inventory_items,59f307fd1f0d6766995d3625,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,blue,XS",blue,6.3,7.0,"Discount Threads, Inc.",item_key_647
inventory_items,59f307fd1f0d6766995d3626,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,purple,XS",purple,6.3,7.0,"Discount Threads, Inc.",item_key_648
inventory_items,59f307fd1f0d6766995d3627,both,XS,t-shirt,"Discount Threads, Inc.,t-shirt,turquoise,XS",turquoise,6.3,7.0,"Discount Threads, Inc.",item_key_649
inventory_items,59f307fd1f0d6766995d3628,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,black,XS",black,8.4,7.0,"California Clothing, Inc.",item_key_650
inventory_items,59f307fd1f0d6766995d3629,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,gray,XS",gray,8.4,7.0,"California Clothing, Inc.",item_key_651
inventory_items,59f307fd1f0d6766995d362a,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,white,XS",white,8.4,7.0,"California Clothing, Inc.",item_key_652
inventory_items,59f307fd1f0d6766995d362b,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,pink,XS",pink,8.4,7.0,"California Clothing, Inc.",item_key_653
inventory_items,59f307fd1f0d6766995d362c,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,red,XS",red,8.4,7.0,"California Clothing, Inc.",item_key_654
inventory_items,59f307fd1f0d6766995d362d,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,orange,XS",orange,8.4,7.0,"California Clothing, Inc.",item_key_655
inventory_items,59f307fd1f0d6766995d362e,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,yellow,XS",yellow,8.4,7.0,"California Clothing, Inc.",item_key_656
inventory_items,59f307fd1f0d6766995d362f,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,green,XS",green,8.4,7.0,"California Clothing, Inc.",item_key_657
inventory_items,59f307fd1f0d6766995d3630,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,blue,XS",blue,8.4,7.0,"California Clothing, Inc.",item_key_658
inventory_items,59f307fd1f0d6766995d3631,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,purple,XS",purple,8.4,7.0,"California Clothing, Inc.",item_key_659
inventory_items,59f307fd1f0d6766995d3632,both,XS,t-shirt,"California Clothing, Inc.,t-shirt,turquoise,XS",turquoise,8.4,7.0,"California Clothing, Inc.",item_key_660
inventory_items,59f307fd1f0d6766995d3633,both,S,t-shirt,"Acme, Inc.,t-shirt,black,S",black,7.21,7.21,"Acme, Inc.",item_key_661
inventory_items,59f307fd1f0d6766995d3634,both,S,t-shirt,"Acme, Inc.,t-shirt,gray,S",gray,7.21,7.21,"Acme, Inc.",item_key_662
inventory_items,59f307fd1f0d6766995d3635,both,S,t-shirt,"Acme, Inc.,t-shirt,white,S",white,7.21,7.21,"Acme, Inc.",item_key_663
inventory_items,59f307fd1f0d6766995d3636,both,S,t-shirt,"Acme, Inc.,t-shirt,pink,S",pink,7.21,7.21,"Acme, Inc.",item_key_664
inventory_items,59f307fd1f0d6766995d3637,both,S,t-shirt,"Acme, Inc.,t-shirt,red,S",red,7.21,7.21,"Acme, Inc.",item_key_665
inventory_items,59f307fd1f0d6766995d3638,both,S,t-shirt,"Acme, Inc.,t-shirt,orange,S",orange,7.21,7.21,"Acme, Inc.",item_key_666
inventory_items,59f307fd1f0d6766995d3639,both,S,t-shirt,"Acme, Inc.,t-shirt,yellow,S",yellow,7.21,7.21,"Acme, Inc.",item_key_667
inventory_items,59f307fd1f0d6766995d363a,both,S,t-shirt,"Acme, Inc.,t-shirt,green,S",green,7.21,7.21,"Acme, Inc.",item_key_668
inventory_items,59f307fd1f0d6766995d363b,both,S,t-shirt,"Acme, Inc.,t-shirt,blue,S",blue,7.21,7.21,"Acme, Inc.",item_key_669
inventory_items,59f307fd1f0d6766995d363c,both,S,t-shirt,"Acme, Inc.,t-shirt,purple,S",purple,7.21,7.21,"Acme, Inc.",item_key_670
inventory_items,59f307fd1f0d6766995d363d,both,S,t-shirt,"Acme, Inc.,t-shirt,turquoise,S",turquoise,7.21,7.21,"Acme, Inc.",item_key_671
inventory_items,59f307fd1f0d6766995d363e,both,S,t-shirt,"Fancy Clothes, Inc.,t-shirt,black,S",black,12.98,7.21,"Fancy Clothes, Inc.",item_key_672
inventory_items,59f307fd1f0d6766995d363f,both,S,t-shirt,"Fancy Clothes, Inc.,t-shirt,gray,S",gray,12.98,7.21,"Fancy Clothes, Inc.",item_key_673
inventory_items,59f307fd1f0d6766995d3640,both,S,t-shirt,"Fancy Clothes, Inc.,t-shirt,white,S",white,12.98,7.21,"Fancy Clothes, Inc.",item_key_674
inventory_items,59f307fd1f0d6766995d3641,both,S,t-shirt,"Fancy Clothes, Inc.,t-shirt,pink,S",pink,12.98,7.21,"Fancy Clothes, Inc.",item_key_675
inventory_items,59f307fd1f0d6766995d3642,both,S,t-shirt,"Fancy Clothes, Inc.,t-shirt,red,S",red,12.98,7.21,"Fancy Clothes, Inc.",item_key_676
